%CPU     %MEM    
PSR %CPU
  1  2.1
  3  0.0
  2  0.0
  3 34.2
  2  0.1
  3  0.1
  0  0.1
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
98.9  0.6
PSR %CPU
  1  2.0
  3  0.0
  2  0.0
  3 34.0
  2  0.1
  3  0.1
  0  0.1
  2  3.0
  2  1.0
  3  140
%CPU     %MEM    
99.0  0.7
PSR %CPU
  2  2.1
  3  0.0
  2  0.0
  3 33.8
  2  0.1
  2  0.1
  0  0.1
  2  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
99.1  0.7
PSR %CPU
  2  2.1
  3  0.0
  2  0.0
  3 33.7
  2  0.1
  2  0.1
  0  0.1
  2  4.0
  3  4.0
  1  155
%CPU     %MEM    
98.7  0.7
PSR %CPU
  2  2.0
  3  0.0
  2  0.0
  3 33.3
  2  0.1
  2  0.1
  0  0.1
  2  1.3
  3  1.3
  1 91.3
%CPU     %MEM    
98.8  0.7
PSR %CPU
  2  2.0
  3  0.0
  2  0.0
  3 33.1
  2  0.1
  2  0.1
  0  0.1
  2  1.0
  3  1.0
  1 97.7
%CPU     %MEM    
98.9  0.7
PSR %CPU
  2  2.0
  3  0.0
  2  0.0
  3 33.0
  0  0.1
  1  0.1
  2  0.1
  3  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
99.0  0.7
PSR %CPU
  2  2.0
  3  0.0
  2  0.0
  3 32.8
  0  0.1
  1  0.1
  2  0.1
  0  2.0
  2  2.0
  3  110
%CPU     %MEM    
99.1  0.6
PSR %CPU
  3  2.0
  3  0.0
  2  0.0
  3 32.6
  0  0.1
  1  0.1
  2  0.1
  0  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
98.6  0.6
PSR %CPU
  3  2.0
  3  0.0
  2  0.0
  3 32.3
  0  0.1
  1  0.1
  2  0.1
  0  1.0
  2  0.5
  1 66.5
%CPU     %MEM    
98.7  0.7
PSR %CPU
  1  2.0
  3  0.0
  2  0.0
  3 32.1
  0  0.1
  1  0.1
  2  0.1
  0  0.0
  3  0.0
  2 37.0
%CPU     %MEM    
98.8  0.7
PSR %CPU
  1  2.0
  3  0.0
  2  0.0
  3 32.0
  0  0.1
  1  0.1
  2  0.1
  0  0.0
  3  0.0
  2 77.5
%CPU     %MEM    
98.9  0.7
PSR %CPU
  1  2.0
  3  0.0
  2  0.0
  3 31.8
  0  0.1
  1  0.1
  2  0.1
  0  0.0
  3  0.0
  2 91.0
%CPU     %MEM    
99.0  0.7
PSR %CPU
  1  2.0
  3  0.0
  2  0.0
  3 31.6
  0  0.1
  0  0.1
  2  0.1
  3  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
99.1  0.7
PSR %CPU
  1  2.0
  3  0.0
  2  0.0
  3 31.5
  2  0.1
  0  0.1
  2  0.1
  2  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
98.7  0.7
PSR %CPU
  1  2.0
  3  0.0
  2  0.0
  3 31.2
  1  0.1
  1  0.1
  0  0.1
%CPU     %MEM    
98.7  0.8
PSR %CPU
  0  2.0
  3  0.0
  2  0.0
  3 31.0
  1  0.1
  1  0.1
  0  0.1
  0  0.0
  2  0.0
  3  115
%CPU     %MEM    
98.8  0.8
PSR %CPU
  0  2.0
  2  0.0
  2  0.0
  3 30.9
  1  0.1
  1  0.1
  0  0.1
  0  0.0
  2  0.0
  3  116
%CPU     %MEM    
98.9  0.8
PSR %CPU
  0  2.0
  2  0.0
  2  0.0
  3 30.7
  1  0.1
  1  0.1
  0  0.1
  0  0.0
  2  0.0
  3  116
%CPU     %MEM    
99.0  0.8
PSR %CPU
  0  1.9
  2  0.0
  2  0.0
  3 30.6
  1  0.1
  0  0.1
  0  0.1
  2  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
99.1  0.8
PSR %CPU
  0  1.9
  2  0.0
  2  0.0
  3 30.4
  1  0.1
  0  0.1
  0  0.1
  2  0.0
  2  0.0
  2  170
%CPU     %MEM    
98.7  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 30.1
  1  0.1
  2  0.1
  0  0.1
  2  0.0
  3  0.0
  3  105
%CPU     %MEM    
98.8  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 30.0
  0  0.1
  2  0.1
  0  0.1
  1  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
98.9  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 29.9
  0  0.1
  2  0.1
  0  0.1
  1  0.0
  3  0.0
  0  151
%CPU     %MEM    
98.9  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 29.7
  0  0.1
  2  0.1
  0  0.1
  1  0.0
  3  0.0
  0  134
%CPU     %MEM    
99.0  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 29.6
  0  0.1
  2  0.1
  0  0.1
  1  0.0
  3  0.0
  0  128
%CPU     %MEM    
98.6  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 29.3
  2  0.1
  0  0.1
  0  0.1
  1  0.0
  3  0.0
  0 16.0
%CPU     %MEM    
98.7  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 29.2
  2  0.1
  0  0.1
  0  0.1
  1  0.0
  3  0.0
  0 67.5
%CPU     %MEM    
98.8  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 29.0
  2  0.1
  0  0.1
  1  0.1
  2  0.0
  3  0.0
  3 47.0
%CPU     %MEM    
98.9  0.8
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 28.9
  2  0.1
  0  0.1
  1  0.1
  2  0.0
  3  0.0
  3 82.5
%CPU     %MEM    
99.0  0.8
PSR %CPU
  2  1.9
  2  0.0
  0  0.0
  3 28.8
  2  0.1
  0  0.1
  1  0.1
  0  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
99.1  0.8
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  3 28.5
  2  0.1
  0  0.1
  1  0.1
  0  2.0
  1  0.0
  3 93.0
%CPU     %MEM    
98.7  0.8
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  3 28.4
  2  0.1
  0  0.1
  1  0.1
  0  1.3
  1  0.0
  3  101
%CPU     %MEM    
98.8  0.8
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  3 28.3
  2  0.1
  0  0.1
  1  0.1
  0  1.0
  1  0.0
  3  105
%CPU     %MEM    
98.9  0.8
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  3 28.1
  2  0.1
  0  0.1
  1  0.1
  2  2.0
  2  0.0
  1 81.0
%CPU     %MEM    
98.9  0.8
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  3 28.0
  1  0.1
  0  0.1
  0  0.1
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
99.0  0.8
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  3 27.9
  1  0.1
  0  0.1
  0  0.1
  3  2.0
  0  0.0
  1  124
%CPU     %MEM    
98.7  0.9
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  2  0.1
  1  0.1
  0  0.1
  3  3.0
  0  0.0
  2 36.0
%CPU     %MEM    
98.7  0.9
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  2  0.1
  1  0.1
  0  0.1
  3  2.5
  0  0.0
  2 76.0
%CPU     %MEM    
98.8  0.9
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  3  0.1
  1  0.1
  0  0.1
  3  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
98.9  0.9
PSR %CPU
  2  1.8
  2  0.0
  0  0.0
  3  0.1
  1  0.1
  0  0.1
  3  2.0
  2  0.0
  1  129
%CPU     %MEM    
