%CPU     %MEM    
  3  0.1
  3  0.0
  0 73.9
  3  0.4
  0  0.5
  0  0.4
  0  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
96.4  0.8
PSR %CPU
  3  1.0
  3  0.1
  3  0.0
  0 73.9
  3  0.4
  0  0.5
  2  0.4
%CPU     %MEM    
96.5  0.8
PSR %CPU
  3  1.0
  3  0.1
  3  0.0
  0 74.1
  3  0.4
  0  0.5
  2  0.4
%CPU     %MEM    
96.2  0.8
PSR %CPU
  3  1.0
  3  0.1
  3  0.0
  0 73.9
  3  0.4
  0  0.5
  2  0.4
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
96.3  0.8
PSR %CPU
  2  1.0
  3  0.1
  3  0.0
  0 73.6
  3  0.4
  0  0.5
  2  0.5
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
96.3  0.8
PSR %CPU
  3  1.0
  3  0.1
  3  0.0
  0 73.3
  2  0.5
  0  0.5
  1  0.5
  0  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
96.4  0.8
PSR %CPU
  3  1.0
  3  0.1
  3  0.0
  0 72.9
  2  0.5
  0  0.5
  1  0.5
  2  0.0
