%CPU     %MEM    
PSR %CPU
  0  1.6
  1  0.0
  3  0.0
  1 34.9
  2  0.2
  3  0.2
  2  0.2
  1  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
100.0    0.7     
98.7  0.6
PSR %CPU
  0  1.6
  1  0.0
  3  0.0
  1 34.5
  2  0.2
  3  0.2
  2  0.2
  1  1.0
  0  0.0
  2 22.0
%CPU     %MEM    
100.0    0.7     
98.8  0.6
PSR %CPU
  0  1.6
  1  0.0
  3  0.0
  1 34.3
  2  0.2
  3  0.2
  2  0.2
  1  0.5
  0  0.0
  2 69.5
%CPU     %MEM    
106.7    0.7     
98.9  0.6
PSR %CPU
  0  1.6
  1  0.0
  3  0.0
  1 34.1
  2  0.2
  3  0.2
  2  0.2
  1  0.3
  0  0.0
  2 85.3
%CPU     %MEM    
106.7    0.7     
99.0  0.6
PSR %CPU
  0  1.6
  1  0.0
  3  0.0
  1 33.9
  2  0.2
  3  0.2
  2  0.2
  3  6.0
  1  0.0
  1 84.0
%CPU     %MEM    
93.8     0.7     
99.0  0.6
PSR %CPU
  0  1.6
  1  0.0
  1  0.0
  1 33.7
  2  0.2
  3  0.2
  3  0.2
  1  8.0
  1  0.0
  0 76.0
%CPU     %MEM    
100.0    0.7     
99.1  0.7
PSR %CPU
  0  1.6
  1  0.0
  1  0.0
  1 33.5
  1  0.2
  3  0.2
  2  0.2
  1  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
100.0    0.7     
98.7  0.7
PSR %CPU
  0  1.6
  1  0.0
  1  0.0
  1 33.1
  1  0.2
  3  0.2
  2  0.2
  1  0.0
  1  0.0
  3 94.5
%CPU     %MEM    
106.7    0.7     
98.8  0.6
PSR %CPU
  0  1.6
  1  0.0
  1  0.0
  1 33.0
  1  0.2
  3  0.2
  2  0.2
  3  0.0
  2  0.0
  3 61.0
%CPU     %MEM    
106.7    0.7     
98.9  0.6
PSR %CPU
  0  1.6
  1  0.0
  1  0.0
  1 32.8
  1  0.2
  3  0.2
  2  0.2
  1  1.0
  1  0.0
  3 75.0
%CPU     %MEM    
106.7    0.8     
99.0  0.7
PSR %CPU
  0  1.6
  1  0.0
  1  0.0
  1 32.6
  0  0.2
  3  0.2
  2  0.2
  1  4.0
  2  2.0
  3 76.0
%CPU     %MEM    
106.7    0.8     
99.1  0.7
PSR %CPU
  0  1.6
  1  0.0
  1  0.0
  1 32.4
  0  0.2
  3  0.2
  2  0.2
  1  2.0
  2  1.0
  3 97.0
%CPU     %MEM    
100.0    0.7     
99.1  0.6
PSR %CPU
  0  1.6
  1  0.0
  1  0.0
  1 32.2
  1  0.2
  3  0.2
  2  0.2
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
100.0    0.7     
98.7  0.6
PSR %CPU
  0  1.5
  1  0.0
  2  0.0
  1 31.9
  1  0.2
  3  0.2
  2  0.2
  2  1.0
  1  0.0
  1 72.0
%CPU     %MEM    
93.8     0.8     
98.8  0.7
PSR %CPU
  0  1.6
  1  0.0
  2  0.0
  1 31.7
  1  0.2
  3  0.2
  2  0.2
  2  4.0
  3  3.0
  0 70.0
%CPU     %MEM    
106.7    0.8     
98.9  0.7
PSR %CPU
  0  1.5
  1  0.0
  2  0.0
  1 31.5
  1  0.2
  3  0.2
  2  0.2
  2  2.0
  3  1.5
  0 94.0
%CPU     %MEM    
100.0    0.7     
99.0  0.7
PSR %CPU
  0  1.5
  1  0.0
  2  0.0
  1 31.4
  1  0.2
  3  0.2
  2  0.2
  2  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
100.0    0.7     
99.1  0.7
PSR %CPU
  0  1.5
  1  0.0
  2  0.0
  1 31.2
  1  0.2
  3  0.2
  2  0.2
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
100.0    0.7     
98.6  0.7
PSR %CPU
  0  1.6
  1  0.0
  2  0.0
  1 30.9
  0  0.2
  3  0.2
  2  0.2
  1  0.0
  2  0.0
  3 63.0
%CPU     %MEM    
100.0    0.7     
98.7  0.7
PSR %CPU
  0  1.5
  1  0.0
  2  0.0
  1 30.7
  0  0.2
  3  0.2
  2  0.2
  1  0.0
  2  0.0
  3 90.0
%CPU     %MEM    
100.0    0.7     
98.8  0.7
PSR %CPU
  3  1.6
  1  0.0
  2  0.0
  1 30.6
  2  0.2
  3  0.2
  2  0.2
  1  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
106.7    0.8     
98.9  0.7
PSR %CPU
  3  1.6
  1  0.0
  2  0.0
  1 30.4
  3  0.2
  3  0.2
  2  0.2
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
93.8     0.8     
99.0  0.7
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 30.2
  2  0.2
  1  0.2
  2  0.2
  3  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
100.0    0.8     
99.1  0.7
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 30.1
  2  0.2
  1  0.2
  2  0.2
  3  0.0
  2  0.0
  0  134
%CPU     %MEM    
106.7    0.8     
98.6  0.7
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 29.8
  1  0.2
  1  0.2
  2  0.2
  0  0.0
  1  0.0
  1 31.0
%CPU     %MEM    
100.0    0.8     
98.7  0.7
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 29.6
  1  0.2
  2  0.2
  1  0.2
  0  0.0
  0  0.0
  0 56.0
%CPU     %MEM    
100.0    0.8     
98.8  0.7
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 29.5
  1  0.2
  2  0.2
  1  0.2
  2  0.0
  1  0.0
  0 84.0
%CPU     %MEM    
73.3     0.8     
98.9  0.7
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 29.3
  1  0.2
  2  0.2
  3  0.2
  0  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
100.0    0.8     
98.9  0.7
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 29.2
  1  0.2
  2  0.2
  3  0.2
  3  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
100.0    0.8     
99.0  0.8
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 29.1
  1  0.2
  0  0.2
  2  0.2
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
100.0    0.8     
98.6  0.8
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 28.8
  1  0.2
  0  0.2
  2  0.2
  0  0.0
  3  0.0
  0 60.0
%CPU     %MEM    
93.8     0.9     
98.7  0.8
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 28.6
  1  0.2
  3  0.2
  2  0.2
  1  0.0
  0  0.0
  1 97.0
%CPU     %MEM    
100.0    0.9     
98.8  0.8
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 28.5
  1  0.2
  3  0.2
  2  0.2
  1  0.0
  0  0.0
  1  108
%CPU     %MEM    
93.8     0.8     
98.9  0.8
PSR %CPU
  3  1.6
  3  0.0
  2  0.0
  1 28.4
  0  0.2
  3  0.2
  2  0.2
  0  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
93.8     0.8     
99.0  0.7
PSR %CPU
  0  1.6
  3  0.0
  2  0.0
  1 28.2
  0  0.2
  3  0.2
  2  0.2
  2  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
100.0    0.9     
98.6  0.9
PSR %CPU
  0  1.6
  3  0.0
  2  0.0
  1 28.0
  1  0.2
  3  0.2
  2  0.2
  2  0.0
  3  0.0
  2 38.0
%CPU     %MEM    
106.7    0.9     
98.7  0.9
PSR %CPU
  0  1.6
  3  0.0
  2  0.0
  1 27.8
  1  0.2
  3  0.2
  2  0.2
  2  0.0
  3  0.0
  2 78.0
%CPU     %MEM    
93.3     0.9     
98.8  0.8
PSR %CPU
  0  1.5
  3  0.0
  2  0.0
  1 27.7
  1  0.2
  3  0.2
  2  0.2
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
100.0    0.9     
98.8  0.8
PSR %CPU
  0  1.5
  3  0.0
  2  0.0
  1 27.6
  1  0.2
  3  0.2
  2  0.2
  2  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
66.7     0.9     
98.9  0.8
PSR %CPU
  1  1.5
  3  0.0
  2  0.0
  1 27.4
  1  0.2
  3  0.2
  2  0.2
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
100.0    0.9     
99.0  0.8
PSR %CPU
  1  1.5
  3  0.0
  2  0.0
  1 27.3
  1  0.2
  3  0.2
  2  0.2
  2  0.0
  3  0.0
  0  122
%CPU     %MEM    
73.3     0.9     
98.6  0.8
PSR %CPU
  1  1.5
  3  0.0
  2  0.0
  1 27.1
  2  0.2
  3  0.2
  0  0.2
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
100.0    0.9     
98.7  0.8
PSR %CPU
  1  1.5
  3  0.0
  2  0.0
  1 26.9
  2  0.2
  3  0.2
  0  0.2
  3  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
100.0    0.9     
98.7  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 26.8
  2  0.2
  3  0.2
  0  0.2
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
106.7    0.9     
98.8  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 26.7
  2  0.2
  3  0.2
  0  0.2
  0  4.0
  1  0.0
  2  150
%CPU     %MEM    
100.0    0.9     
98.9  0.8
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 26.6
  0  0.2
  3  0.2
  0  0.2
%CPU     %MEM    
100.0    0.9     
98.5  0.8
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 26.3
  0  0.2
  3  0.2
  0  0.2
  0  0.5
  0  0.0
  1 54.5
%CPU     %MEM    
100.0    0.9     
98.6  0.8
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 26.2
  0  0.2
  0  0.2
  3  0.2
  0  1.0
  0  0.0
  1  103
%CPU     %MEM    
100.0    1.0     
98.7  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 26.1
  3  0.2
  0  0.2
  1  0.2
  1  0.0
  0  0.0
  1  100
%CPU     %MEM    
93.8     0.9     
98.8  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 26.0
  3  0.2
  0  0.2
  1  0.2
  1  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
93.8     0.9     
98.8  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 25.9
  3  0.2
  0  0.2
  1  0.2
  3  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
100.0    0.9     
98.9  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  3  0.2
  0  0.2
  1  0.2
  1  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
100.0    0.9     
98.6  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  3  0.2
  0  0.2
  1  0.2
  1  2.5
  2  0.0
  0 92.5
%CPU     %MEM    
106.7    0.9     
98.6  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  3  0.2
  3  0.2
  1  0.2
  3  2.0
  0  0.0
  1 39.0
%CPU     %MEM    
100.0    0.9     
98.7  0.9
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  2  0.2
  3  0.3
  1  0.2
  0  2.0
  0  0.0
  2 50.0
