%CPU     %MEM    
  3  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
96.8  0.7
PSR %CPU
  1  1.8
  1  0.0
  2  0.0
  0 17.1
  3  0.5
  1  0.5
  2  0.5
  3  1.0
  0  0.0
  2 73.0
%CPU     %MEM    
96.9  0.7
PSR %CPU
  1  1.8
  1  0.0
  2  0.0
  0 17.0
  3  0.5
  2  0.5
  1  0.5
  3  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
97.0  0.7
PSR %CPU
  1  1.8
  1  0.0
  2  0.0
  0 16.9
  3  0.5
  2  0.5
  1  0.5
  2  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
97.1  0.7
PSR %CPU
  2  1.8
  1  0.0
  2  0.0
  0 16.8
  3  0.5
  2  0.5
  1  0.5
  3  0.0
  0  0.0
  3 69.0
%CPU     %MEM    
97.2  0.7
PSR %CPU
  2  1.7
  1  0.0
  2  0.0
  0 16.7
  3  0.5
  2  0.5
  1  0.5
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
97.3  0.7
PSR %CPU
  2  1.7
  1  0.0
  2  0.0
  0 16.6
  3  0.5
  1  0.5
  0  0.5
  3  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
96.9  0.8
PSR %CPU
  2  1.7
  1  0.0
  2  0.0
  0 16.4
  3  0.5
  1  0.5
  0  0.5
  3  0.0
  0  0.0
  3 32.0
%CPU     %MEM    
97.0  0.7
PSR %CPU
  2  1.7
  1  0.0
  2  0.0
  0 16.4
  1  0.5
  1  0.5
  0  0.5
  3  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
97.1  0.7
PSR %CPU
  2  1.7
  1  0.0
  2  0.0
  0 16.3
  0  0.5
  2  0.5
  3  0.5
  1  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
97.2  0.7
PSR %CPU
  2  1.7
  1  0.0
  2  0.0
  0 16.2
  0  0.5
  2  0.5
  3  0.5
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
97.3  0.7
PSR %CPU
  2  1.7
  1  0.0
  2  0.0
  0 16.1
  0  0.5
  2  0.5
  3  0.5
  1  4.0
  0  2.0
  2  166
%CPU     %MEM    
97.4  0.7
PSR %CPU
  2  1.7
  1  0.0
  2  0.0
  0 16.0
  0  0.5
  1  0.5
  3  0.5
  1  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
97.0  0.7
PSR %CPU
  2  1.7
  0  0.0
  0  0.0
  0 15.9
  0  0.5
  1  0.5
  3  0.5
%CPU     %MEM    
97.0  0.8
PSR %CPU
  1  1.7
  0  0.0
  1  0.0
  0 15.8
  0  0.5
  2  0.5
  3  0.5
  3  4.0
  3  2.0
  2 99.0
%CPU     %MEM    
97.1  0.7
PSR %CPU
  1  1.7
  0  0.0
  1  0.0
  0 15.7
  0  0.5
  2  0.5
  3  0.5
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
97.2  0.7
PSR %CPU
  1  1.7
  0  0.0
  1  0.0
  0 15.6
  0  0.5
  2  0.5
  3  0.5
  3  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
97.3  0.8
PSR %CPU
  1  1.7
  0  0.0
  1  0.0
  0 15.5
  0  0.5
  2  0.5
  3  0.5
  1  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
96.9  0.7
PSR %CPU
  1  1.7
  0  0.0
  1  0.0
  0 15.4
  0  0.5
  2  0.5
  3  0.5
  2  0.0
  0  0.0
  2 14.0
%CPU     %MEM    
97.0  0.8
PSR %CPU
  1  1.7
  0  0.0
  1  0.0
  0 15.3
  1  0.5
  1  0.5
  0  0.5
  2  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
96.9  0.8
PSR %CPU
  1  1.7
  0  0.0
  1  0.0
  0 15.2
  1  0.5
  0  0.5
  1  0.5
  0  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
97.0  0.8
PSR %CPU
  1  1.7
  0  0.0
  1  0.0
  0 15.2
  1  0.5
  0  0.5
  1  0.5
  0  0.0
  0  0.0
  2  137
%CPU     %MEM    
97.1  0.7
PSR %CPU
  1  1.7
  0  0.0
  0  0.0
  0 15.1
  1  0.5
  0  0.5
  2  0.5
  3  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
97.2  0.8
PSR %CPU
  1  1.7
  0  0.0
  0  0.0
  0 15.0
  0  0.5
  2  0.5
  2  0.5
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
96.8  0.8
PSR %CPU
  1  1.7
  1  0.0
  0  0.0
  0 14.9
  0  0.5
  2  0.5
  2  0.5
  2  0.0
  3  0.0
  3 57.0
%CPU     %MEM    
96.9  0.8
PSR %CPU
  1  1.7
  1  0.0
  0  0.0
  0 14.8
  0  0.5
  2  0.5
  2  0.5
  2  0.0
  3  0.0
  3 87.5
%CPU     %MEM    
97.0  0.8
PSR %CPU
  1  1.7
  1  0.0
  0  0.0
  0 14.7
  0  0.5
  2  0.5
  2  0.5
  2  0.0
  3  0.0
  0 53.0
%CPU     %MEM    
97.0  0.8
PSR %CPU
  1  1.8
  2  0.0
  0  0.0
  0 14.7
  1  0.6
  2  0.5
  0  0.5
  2  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
97.1  0.9
PSR %CPU
  1  1.8
  2  0.0
  0  0.0
  0 14.6
  0  0.6
  2  0.5
  2  0.5
  2  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
96.8  0.8
PSR %CPU
  1  1.8
  0  0.0
  0  0.0
  0 14.4
  2  0.6
  1  0.5
  1  0.5
  2  0.0
  3  0.0
  0 11.0
%CPU     %MEM    
96.8  0.8
PSR %CPU
  3  1.8
  3  0.0
  1  0.0
  0 14.4
  2  0.6
  1  0.5
  0  0.5
%CPU     %MEM    
96.9  0.8
PSR %CPU
  2  1.8
  3  0.0
  1  0.0
  0 14.3
  2  0.6
  3  0.5
  0  0.5
  0  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
96.9  0.8
PSR %CPU
  2  1.8
  3  0.0
  1  0.0
  0 14.2
  3  0.6
  1  0.5
  0  0.5
  1  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
97.0  0.8
PSR %CPU
  2  1.8
  1  0.0
  1  0.0
  0 14.2
  3  0.6
  1  0.5
  0  0.5
%CPU     %MEM    
97.1  0.9
PSR %CPU
  2  1.8
  1  0.0
  0  0.0
  0 14.1
  3  0.6
  1  0.5
  0  0.5
  0  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
96.7  0.9
PSR %CPU
  3  1.8
  1  0.0
  0  0.0
  0 14.0
  2  0.6
  1  0.5
  3  0.5
  0  0.0
  3  0.0
  1 19.0
%CPU     %MEM    
96.8  0.9
PSR %CPU
  3  1.8
  1  0.0
  0  0.0
  0 13.9
  1  0.6
  2  0.5
  1  0.5
  1  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
96.8  0.9
PSR %CPU
  3  1.8
  1  0.0
  0  0.0
  0 13.9
  2  0.6
  2  0.5
  1  0.5
  2  0.0
  2  0.0
  2 56.0
%CPU     %MEM    
96.9  0.9
PSR %CPU
  3  1.8
  1  0.0
  0  0.0
  0 13.8
  0  0.6
  2  0.5
  1  0.5
  2  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
97.0  0.9
PSR %CPU
  3  1.8
  1  0.0
  0  0.0
  0 13.7
  0  0.6
  2  0.5
  1  0.5
  2  0.0
  1  0.0
  2  156
%CPU     %MEM    
97.1  0.9
PSR %CPU
  3  1.8
  2  0.0
  0  0.0
  0 13.7
  0  0.6
  2  0.5
  1  0.5
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
96.7  0.9
PSR %CPU
  3  1.8
  2  0.0
  0  0.0
  0 13.6
  0  0.6
  2  0.5
  1  0.5
  2  0.0
  1  0.0
  0 16.0
%CPU     %MEM    
96.8  1.0
PSR %CPU
  3  1.8
  0  0.0
  0  0.0
  0 13.5
  0  0.6
  2  0.5
  1  0.5
  2  0.0
  2  0.0
  0 56.0
%CPU     %MEM    
96.9  1.0
PSR %CPU
  3  1.7
  0  0.0
  0  0.0
  0 13.4
  0  0.6
  2  0.5
  1  0.5
  2  0.0
  2  0.0
  0 86.5
%CPU     %MEM    
97.0  0.9
PSR %CPU
  3  1.8
  0  0.0
  0  0.0
  0 13.4
  0  0.6
  2  0.5
  1  0.5
  0  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
97.0  0.9
PSR %CPU
  3  1.7
  0  0.0
  0  0.0
  0 13.3
  0  0.6
  2  0.5
  1  0.5
  3  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
96.7  0.9
PSR %CPU
  3  1.7
  0  0.0
  0  0.0
  0 13.2
  1  0.6
  2  0.5
  1  0.5
  0  0.0
  1  0.0
  0 95.0
%CPU     %MEM    
96.8  0.9
PSR %CPU
  3  1.7
  0  0.0
  2  0.0
  0 13.2
  1  0.6
  2  0.5
  3  0.5
%CPU     %MEM    
96.9  0.9
PSR %CPU
  3  1.7
  0  0.0
  2  0.0
  0 13.1
  2  0.6
  3  0.5
  3  0.5
  0  0.0
  1  0.0
  1 49.0
%CPU     %MEM    
96.9  1.0
PSR %CPU
  3  1.7
  0  0.0
  2  0.0
  0 13.0
  2  0.6
  0  0.5
  3  0.5
  0  0.0
  0  0.0
  0 91.0
%CPU     %MEM    
97.0  0.9
PSR %CPU
  3  1.7
  0  0.0
  2  0.0
  0 13.0
  2  0.6
  1  0.5
  0  0.5
  1  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
97.1  0.9
PSR %CPU
  3  1.7
  0  0.0
  2  0.0
  0 12.9
  2  0.6
  1  0.5
  0  0.5
  3  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
96.7  1.0
PSR %CPU
  3  1.7
  0  0.0
  2  0.0
  0 12.8
  2  0.6
  1  0.5
  0  0.5
  2  0.0
  2  0.0
  1 87.0
%CPU     %MEM    
96.8  1.0
PSR %CPU
  3  1.7
  0  0.0
  2  0.0
  0 12.8
  2  0.6
  1  0.5
  0  0.5
  2  0.0
  2  0.0
  2 40.0
%CPU     %MEM    
96.9  1.0
PSR %CPU
  3  1.7
  0  0.0
  2  0.0
  0 12.7
  2  0.6
  1  0.5
  3  0.5
  0  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
96.9  1.0
PSR %CPU
  1  1.7
  0  0.0
  2  0.0
  0 12.7
  2  0.6
  3  0.5
  3  0.5
  1  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
97.0  1.0
PSR %CPU
  1  1.7
  0  0.0
  2  0.0
  0 12.6
  2  0.6
  1  0.5
  3  0.5
  0  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
97.1  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.6
  2  0.6
  1  0.5
  2  0.5
%CPU     %MEM    
96.8  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.5
  2  0.6
  1  0.5
  1  0.5
  1  0.0
  3  0.0
  3 40.0
%CPU     %MEM    
96.8  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.4
  2  0.6
  1  0.5
  1  0.5
  1  0.0
  3  0.0
  3 79.0
%CPU     %MEM    
96.9  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.4
  0  0.6
  1  0.5
  3  0.5
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
97.0  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.3
  1  0.6
  3  0.5
  3  0.6
  0  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
97.1  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.3
  1  0.6
  2  0.5
  2  0.5
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
96.8  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.2
  2  0.6
  2  0.5
  1  0.5
  2  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
96.8  1.1
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.1
  2  0.6
  2  0.5
  1  0.5
  0  4.0
  3  0.0
  2 50.0
%CPU     %MEM    
96.9  1.1
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.1
  2  0.6
  2  0.5
  1  0.5
  0  2.0
  3  0.0
  2 84.0
%CPU     %MEM    
97.0  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.0
  2  0.6
  1  0.5
  1  0.5
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
97.1  1.0
PSR %CPU
  0  1.7
  0  0.0
  2  0.0
  0 12.0
  2  0.6
  1  0.5
  1  0.5
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
97.1  1.0
PSR %CPU
  1  1.7
  0  0.0
  2  0.0
  2  0.6
  0  0.5
  1  0.6
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
