%CPU     %MEM    
  3  0.4
  2  0.4
%CPU     %MEM    
87.5     0.7     
97.3  0.6
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 60.8
  1  0.4
  3  0.4
  2  0.4
  3  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
106.7    0.7     
97.4  0.6
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 60.5
  1  0.4
  3  0.4
  2  0.4
  3  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
100.0    0.7     
97.5  0.7
PSR %CPU
  0  1.0
  3  0.0
  2  0.0
  2 60.6
  1  0.4
  3  0.4
  2  0.4
%CPU     %MEM    
100.0    0.7     
97.6  0.7
PSR %CPU
  0  1.0
  3  0.0
  0  0.0
  2 60.5
  1  0.4
  3  0.4
  0  0.4
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
100.0    0.7     
97.6  0.7
PSR %CPU
  3  1.0
  3  0.0
  0  0.0
  2 60.4
  0  0.4
  2  0.4
  1  0.4
%CPU     %MEM    
100.0    0.7     
97.2  0.7
PSR %CPU
  3  1.0
  3  0.0
  0  0.0
  2 60.4
  0  0.4
  2  0.4
  1  0.4
%CPU     %MEM    
81.2     0.7     
97.3  0.7
PSR %CPU
  3  1.0
  3  0.0
  0  0.0
  2 60.1
  0  0.4
  2  0.4
  1  0.4
  0  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
93.8     0.7     
97.4  0.7
PSR %CPU
  3  1.0
  3  0.0
  0  0.0
  2 60.0
  0  0.4
  2  0.4
  1  0.4
%CPU     %MEM    
100.0    0.8     
97.5  0.7
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 60.0
  0  0.4
  2  0.4
  1  0.4
  3  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
100.0    0.7     
97.6  0.7
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 59.7
  3  0.4
  2  0.4
  1  0.4
  0  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
100.0    0.7     
97.7  0.7
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 59.9
  1  0.4
  2  0.4
  1  0.4
%CPU     %MEM    
80.0     0.7     
97.2  0.7
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 59.4
  1  0.4
  1  0.4
  2  0.4
%CPU     %MEM    
94.1     0.8     
97.3  0.8
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 59.5
  1  0.4
  2  0.4
  2  0.4
  0  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
100.0    0.6     
97.4  0.6
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 59.5
  3  0.4
  0  0.4
  1  0.4
%CPU     %MEM    
93.3     0.6     
97.5  0.6
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 59.8
  3  0.4
  0  0.4
  1  0.4
%CPU     %MEM    
62.5     0.7     
97.5  0.7
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 59.7
  1  0.4
  0  0.4
  1  0.4
  1  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
106.7    0.7     
97.7  0.7
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 59.9
  2  0.4
  1  0.4
  0  0.4
%CPU     %MEM    
100.0    0.8     
97.3  0.7
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 59.9
  2  0.4
  1  0.4
  0  0.4
%CPU     %MEM    
100.0    0.8     
97.3  0.7
PSR %CPU
  3  1.1
  1  0.0
  1  0.0
  2 60.0
  2  0.4
  1  0.4
  0  0.4
  0  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
93.8     0.8     
97.4  0.8
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 59.8
  2  0.4
  0  0.4
  1  0.4
  0  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
100.0    0.8     
97.4  0.7
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 59.6
  2  0.4
  0  0.4
  3  0.4
%CPU     %MEM    
100.0    0.8     
97.5  0.7
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 59.5
  2  0.4
  0  0.4
  3  0.4
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
60.0     0.9     
97.1  0.8
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 58.9
  0  0.4
  2  0.4
  1  0.4
  3  0.0
  2  0.0
  0  6.0
%CPU     %MEM    
100.0    0.8     
97.2  0.7
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 58.6
  0  0.4
  2  0.4
  1  0.4
  3  0.0
  1  0.0
  2 20.0
%CPU     %MEM    
100.0    0.9     
97.2  0.8
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 58.3
  0  0.4
  2  0.4
  1  0.4
  1  0.0
  2  0.0
  3 44.0
%CPU     %MEM    
62.5     0.8     
97.3  0.8
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 58.1
  0  0.4
  2  0.4
  1  0.5
  1  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
93.3     0.8     
97.4  0.8
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 57.8
  0  0.4
  2  0.4
  1  0.5
  1  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
100.0    0.8     
97.5  0.8
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 57.5
  0  0.4
  2  0.4
  3  0.5
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
100.0    0.9     
97.1  0.8
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 57.0
  0  0.4
  2  0.4
  1  0.5
  3  2.0
  1  0.0
  0 30.0
%CPU     %MEM    
100.0    0.8     
97.1  0.8
PSR %CPU
  1  1.2
  1  0.0
  1  0.0
  2 56.7
  3  0.4
  2  0.4
  1  0.5
  2  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
93.8     0.9     
97.1  0.8
PSR %CPU
  1  1.2
  1  0.0
  1  0.0
  1 56.4
  1  0.5
  2  0.4
  3  0.5
  3  0.0
  3  0.0
  0 73.0
%CPU     %MEM    
100.0    0.9     
97.2  0.9
PSR %CPU
  1  1.2
  1  0.0
  1  0.0
  1 56.2
  1  0.5
  2  0.4
  3  0.5
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
100.0    0.8     
97.2  0.8
PSR %CPU
  2  1.2
  1  0.0
  1  0.0
  1 55.9
  3  0.5
  2  0.5
  1  0.5
  1  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
106.7    0.9     
97.3  0.8
PSR %CPU
  2  1.2
  1  0.0
  1  0.0
  1 55.7
  2  0.5
  1  0.5
  3  0.5
  3  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
100.0    0.9     
96.9  0.8
PSR %CPU
  3  1.2
  2  0.0
  1  0.0
  2  0.5
  1  0.5
  0  0.5
  2  0.0
  2  0.0
  1  0.0
